SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
AXISGOLD, EQ, 16-Dec-2022,45.99,52,52,45.91,46.23,46.12,46.12,60887,28.08,768,33655,55.27
AXISHCETF, EQ, 16-Dec-2022,82.03,82,82.19,80.72,81.17,81.05,81.67,3181,2.6,93,3067,96.42
AXISILVER, EQ, 16-Dec-2022,68.01,66.65,68.2,66.21,67.18,66.78,66.99,30253,20.27,170,24983,82.58
AXISNIFTY, EQ, 16-Dec-2022,195.27,195,195.47,193.7,193.73,193.83,194.4,8643,16.8,168,5529,63.97
AXISTECETF, EQ, 16-Dec-2022,300.87,303.97,303.97,296.6,297.18,297.23,298.45,4645,13.86,143,3340,71.91
AXITA, EQ, 16-Dec-2022,48.6,48,49.65,47,47.6,47.3,47.77,313618,149.82,3108,192891,61.51
AYMSYNTEX, EQ, 16-Dec-2022,74.65,74.05,74.9,73.05,73.5,73.3,73.66,17652,13,301,12531,70.99
BAFNAPH, BE, 16-Dec-2022,102.5,102.45,102.45,99.35,101,100.2,100.45,284,0.29,15, -, -
BAGFILMS, EQ, 16-Dec-2022,5.05,5.1,5.15,5,5.1,5.15,5.1,61750,3.15,183,50635,82
BAHETI, ST, 16-Dec-2022,103.05,107.95,108.2,107.9,108.2,108.2,108.13,129000,139.49,35,123000,95.35
BAJAJ-AUTO, EQ, 16-Dec-2022,3619.3,3613.75,3627.9,3539,3546.05,3549.6,3568.45,228381,8149.67,25429,109041,47.75
BAJAJCON, EQ, 16-Dec-2022,173.9,172.1,173.95,166,167.9,167.9,170.02,547222,930.4,12819,338535,61.86
BAJAJELEC, EQ, 16-Dec-2022,1163.25,1162,1179.9,1146,1150,1158.8,1159.35,72056,835.38,10790,26873,37.29
BAJAJFINSV, EQ, 16-Dec-2022,1604.9,1599,1610,1581.15,1588.5,1587.1,1594.44,1533418,24449.48,64542,582294,37.97
BAJAJHCARE, EQ, 16-Dec-2022,431.75,428.45,432.95,416.4,427.5,426.2,423.77,62584,265.21,3701,25159,40.2
BAJAJHIND, EQ, 16-Dec-2022,15.6,15.6,17.15,15.6,17.15,17.15,16.94,33125996,5611.15,18783,17105837,51.64
BAJAJHLDNG, EQ, 16-Dec-2022,6161.8,6160,6166,6050,6097,6098.5,6100.63,41137,2509.62,8132,25052,60.9
BAJFINANCE, EQ, 16-Dec-2022,6625.4,6590,6695.3,6560,6603.75,6596.9,6618.59,880233,58258.98,71007,271980,30.9
BALAJITELE, EQ, 16-Dec-2022,48.55,48.7,48.8,47.3,48,47.95,47.99,100217,48.09,1294,47396,47.29
BALAMINES, EQ, 16-Dec-2022,2811.6,2811.6,2887.45,2806.55,2865,2867.55,2856.98,45837,1309.55,7538,17106,37.32
BALAXI, EQ, 16-Dec-2022,640.35,640.35,670,615.5,621,622.2,639.04,10607,67.78,884,6210,58.55
BALKRISHNA, EQ, 16-Dec-2022,30.15,30,31.7,29.2,29.65,29.8,30.17,22205,6.7,331,8260,37.2
BALKRISIND, EQ, 16-Dec-2022,2147.8,2125,2144.4,2108,2112,2123.8,2127.8,249764,5314.47,27205,125697,50.33
BALLARPUR, BZ, 16-Dec-2022,1.15,1.15,1.15,1.1,1.15,1.1,1.13,526227,5.93,108, -, -
BALMLAWRIE, EQ, 16-Dec-2022,126.5,126.25,128.5,123.7,125,125.2,126.03,354413,446.66,5537,152849,43.13
BALPHARMA, EQ, 16-Dec-2022,87.9,87.15,88.3,87.05,87.5,87.75,87.52,6722,5.88,227,4090,60.84
BALRAMCHIN, EQ, 16-Dec-2022,385.6,383.95,403.2,382,394.45,393.9,396,9016437,35705.14,109677,1632634,18.11
BANARBEADS, EQ, 16-Dec-2022,83.5,84,84.4,79,83.95,83.6,82.22,26309,21.63,369,15908,60.47
BANARISUG, EQ, 16-Dec-2022,2838.05,2850.65,3031.5,2821,2850,2854.95,2918.28,5929,173.02,1526,1563,26.36
BANCOINDIA, EQ, 16-Dec-2022,201.25,201,201.95,196.3,197,197.25,198.92,98673,196.28,3479,55845,56.6
BANDHANBNK, EQ, 16-Dec-2022,251.05,250.75,250.8,244.35,247,247.3,247.49,5984607,14811.44,51529,1604272,26.81
BANG, EQ, 16-Dec-2022,46.05,46.6,46.95,45.55,46.05,46.35,46.27,16303,7.54,189,9273,56.88
BANKA, EQ, 16-Dec-2022,80.15,82.3,82.3,76.15,77,77.3,78.44,12351,9.69,301,7482,60.58
BANKBARODA, EQ, 16-Dec-2022,184.55,184.3,184.95,181,182.35,182,182.66,25933520,47370.06,146206,6767106,26.09
BANKBEES, EQ, 16-Dec-2022,439.69,441.7,441.7,435.44,437.48,436.85,437.49,405322,1773.23,7409,202667,50
BANKINDIA, EQ, 16-Dec-2022,94.45,94.5,95.65,90.6,91.05,91.05,92.75,31214748,28952.27,93138,7624881,24.43
BANSWRAS, EQ, 16-Dec-2022,126.8,127,129.8,123.05,127,126.3,126.31,101066,127.65,4493,42051,41.61
BARBEQUE, EQ, 16-Dec-2022,1023.1,1027.75,1031.9,1019.1,1024,1024.2,1026.6,10635,109.18,2132,4246,39.92
BASF, EQ, 16-Dec-2022,2692.75,2675,2714.95,2670,2698,2683.8,2691.52,6567,176.75,1755,3396,51.71
BASML, EQ, 16-Dec-2022,57.5,57,58.55,56.85,57.8,57.4,57.56,52151,30.02,742,33366,63.98
BATAINDIA, EQ, 16-Dec-2022,1646.45,1630.2,1642.6,1618.6,1627,1629,1631.33,452409,7380.27,18309,242014,53.49
BAYERCROP, EQ, 16-Dec-2022,4651.4,4610,4884,4600,4851,4830.2,4768.77,29430,1403.45,9191,15727,53.44
BBETF0432, EQ, 16-Dec-2022,1033.38,1033.34,1034.99,1033.1,1034.99,1034.79,1033.86,7355,76.04,41,7340,99.8
BBL, EQ, 16-Dec-2022,2463.95,2480,2607.5,2467.05,2517,2517.2,2539.19,47230,1199.26,7847,20065,42.48
BBOX, EQ, 16-Dec-2022,141.85,140.95,142.6,136.55,138.4,137.6,139.02,31150,43.3,870,18857,60.54
BBTC, EQ, 16-Dec-2022,977.85,980,1005,957.6,969.95,966.2,976.54,145295,1418.86,10353,71873,49.47
BBTCL, EQ, 16-Dec-2022,264.3,273.25,273.25,253,258,257.6,259.23,13158,34.11,1749,8108,61.62
BCG, EQ, 16-Dec-2022,33.25,33.2,34.5,32.8,33.05,33.15,33.5,19461732,6520.02,24260,6288860,32.31
BCLIND, EQ, 16-Dec-2022,385.8,385.8,394,381,383.55,384.75,387.25,61164,236.86,3026,24421,39.93
BCONCEPTS, BE, 16-Dec-2022,266,254.4,269,253.05,263,262.8,260.97,5230,13.65,95, -, -
BCP, EQ, 16-Dec-2022,5.05,5.05,5.1,4.95,5.05,5,4.99,246220,12.29,303,182816,74.25
BDL, EQ, 16-Dec-2022,939.95,934,934.4,915.1,917.4,918.2,923.5,372960,3444.29,13869,157064,42.11
BEARDSELL, EQ, 16-Dec-2022,24.9,24.65,25.5,23.5,25.5,25.25,24.65,124154,30.6,1006,71850,57.87
BECTORFOOD, EQ, 16-Dec-2022,448.9,448.9,448.95,432.55,435.5,434.5,438.4,229894,1007.85,14969,130469,56.75
BEDMUTHA, EQ, 16-Dec-2022,56.8,57.05,60.5,57.05,59,58.3,59,22103,13.04,309,12472,56.43
BEL, EQ, 16-Dec-2022,103.25,102.25,102.4,97.85,99.65,99.45,99.54,38364152,38188.32,187258,20813433,54.25
BEML, EQ, 16-Dec-2022,1493.15,1489,1498.75,1460,1465,1467.15,1471.02,78407,1153.38,9561,40158,51.22
BEPL, EQ, 16-Dec-2022,113.05,113.05,113.9,109.6,110.1,110.1,110.95,186791,207.24,3378,107971,57.8
BERGEPAINT, EQ, 16-Dec-2022,605.45,605,605,589.35,597,594.85,595.33,1038990,6185.39,40098,397305,38.24
BESTAGRO, EQ, 16-Dec-2022,1590.15,1592.6,1607,1546,1570,1564.35,1576.77,64778,1021.4,5922,35658,55.05
BETA, SM, 16-Dec-2022,699,699,712.95,699,699,699,701.09,1400,9.82,7,1000,71.43
BEWLTD, SM, 16-Dec-2022,700,685,685,680,680,680,682.5,500,3.41,2,500,100
BFINVEST, EQ, 16-Dec-2022,289.65,288.9,291.9,283.05,286.5,287.85,287.96,12842,36.98,910,5587,43.51
BFUTILITIE, EQ, 16-Dec-2022,396.9,394.8,402,386.05,389.8,389.75,392.66,216097,848.54,7609,78922,36.52
BGRENERGY, EQ, 16-Dec-2022,73.25,72.6,75.8,71.15,71.6,71.75,73.23,575907,421.76,5370,219326,38.08
BHAGCHEM, EQ, 16-Dec-2022,1397.45,1382.55,1383,1370,1380,1372.5,1373.46,1462,20.08,151,1198,81.94
BHAGERIA, EQ, 16-Dec-2022,167.4,168.25,168.25,164.75,165.5,165.15,165.66,10027,16.61,477,6530,65.12
BHAGYANGR, EQ, 16-Dec-2022,48,48.5,48.55,46.6,46.65,46.95,47.32,22365,10.58,318,13505,60.38
BHANDARI, EQ, 16-Dec-2022,6.15,6.15,6.4,6.1,6.25,6.25,6.27,736705,46.18,744,359874,48.85
BHARATFORG, EQ, 16-Dec-2022,899.25,893,893.85,867.4,883.8,882.15,880.83,1872329,16491.99,59992,819644,43.78
BHARATGEAR, EQ, 16-Dec-2022,134.05,134.1,135,132.5,132.9,132.65,133.52,41498,55.41,1144,24206,58.33
BHARATRAS, EQ, 16-Dec-2022,10008.85,10005,10059,9975,9981,9977.35,9994.68,681,68.06,233,453,66.52
BHARATWIRE, EQ, 16-Dec-2022,107.85,107.85,112.25,105.7,106.8,106.15,108.31,198709,215.22,5584,121598,61.19
BHARTIARTL, EQ, 16-Dec-2022,826.35,825,832.7,819.9,822.9,822.75,824.98,4309644,35553.66,93171,2913148,67.6
BHEL, EQ, 16-Dec-2022,83.95,84,84.5,80.25,81.1,80.8,81.76,26157996,21386.23,63643,7941353,30.36
BIGBLOC, EQ, 16-Dec-2022,145.35,144.05,147.7,144,144.35,144.35,145.17,19680,28.57,620,13185,67
BIKAJI, EQ, 16-Dec-2022,387.45,385,392.8,376,386,385.05,383.37,1353175,5187.72,14287,1083111,80.04
BIL, EQ, 16-Dec-2022,216.3,219.05,220.25,215,217,216.95,217.12,6232,13.53,1077,1657,26.59
BINDALAGRO, EQ, 16-Dec-2022,28.6,28.55,29.65,27.85,28.2,28.15,28.6,898784,257.07,5693,390228,43.42
BIOCON, EQ, 16-Dec-2022,270.3,270.4,270.4,265,265.4,266.1,267.31,1190382,3182.04,19428,557543,46.84
BIOFILCHEM, EQ, 16-Dec-2022,53,52.55,54.35,52,54.3,54,53.33,23184,12.36,452,14255,61.49
BIRET, RR, 16-Dec-2022,289.28,289.25,291.35,288.5,289,288.99,289.92,466857,1353.52,2047,453530,97.15
BIRLACABLE, EQ, 16-Dec-2022,149.75,150.6,151.9,145.15,147.55,146.8,147.73,97490,144.02,3804,40221,41.26
BIRLACORPN, EQ, 16-Dec-2022,1066.2,1060,1087.45,1030,1040,1043.85,1052.24,221214,2327.7,17224,91989,41.58
BIRLAMONEY, EQ, 16-Dec-2022,63.9,63.8,64.7,62.85,63.2,63.05,63.55,71788,45.62,998,43675,60.84
BKMINDST, BZ, 16-Dec-2022,1.25,1.25,1.3,1.2,1.3,1.3,1.27,11312,0.14,26, -, -
BLBLIMITED, EQ, 16-Dec-2022,22.85,22.85,22.85,22,22.25,22.25,22.33,42712,9.54,379,21417,50.14
BLISSGVS, EQ, 16-Dec-2022,73,73,73.4,72.2,72.95,72.45,72.61,39911,28.98,728,28288,70.88
BLKASHYAP, EQ, 16-Dec-2022,33.05,33,33.8,32,32.6,32.25,32.8,332551,109.06,1384,231351,69.57
BLS, EQ, 16-Dec-2022,195.5,196,200.1,195.5,196,196.35,197.59,1175162,2322,60629,595609,50.68
BLUEDART, EQ, 16-Dec-2022,7499.65,7466,7635,7421.05,7602,7601.9,7555.2,20890,1578.28,6490,13109,62.75
BLUESTARCO, EQ, 16-Dec-2022,1253.1,1250,1277.95,1241.55,1262.4,1260.7,1254.45,55721,698.99,6209,23822,42.75
BODALCHEM, EQ, 16-Dec-2022,80.7,80.7,81.5,79.3,80.3,80.35,80.52,183943,148.11,2465,90487,49.19
BOHRAIND, BE, 16-Dec-2022,149.95,145.05,157,145,155,150.2,150.64,1067,1.61,32, -, -
BOMDYEING, EQ, 16-Dec-2022,83.2,82.9,84,81.85,82.25,82.1,82.52,1182546,975.82,5463,409914,34.66
BOROLTD, EQ, 16-Dec-2022,405.3,402,407.95,385,393,388.2,391.73,201338,788.7,8666,101152,50.24
BORORENEW, EQ, 16-Dec-2022,537.9,533,545.5,530.15,532.35,532.75,537.67,133446,717.49,7797,62664,46.96
BOSCHLTD, EQ, 16-Dec-2022,17664.25,17580,17615.9,17251.7,17265,17470.2,17465.99,31397,5483.8,7540,16310,51.95
BPCL, EQ, 16-Dec-2022,349.15,349.15,351,340.8,340.95,341.75,344.37,4740663,16325.64,55197,2137999,45.1
BPL, EQ, 16-Dec-2022,66.95,66.95,68,65.5,65.9,66.05,67.04,158262,106.09,2097,78919,49.87
BRIGADE, EQ, 16-Dec-2022,458.65,462.4,462.4,450.5,456,455.05,455.07,284381,1294.14,19844,142460,50.09
BRIGHT, SM, 16-Dec-2022,5.2,5.2,5.2,5,5.2,5.2,5.12,63000,3.22,20,45000,71.43
BRITANNIA, EQ, 16-Dec-2022,4465.45,4459.5,4477.15,4416.7,4450.65,4444.7,4450.94,346508,15422.87,31154,211843,61.14
BRITANNIA, N3, 16-Dec-2022,28.78,28.98,28.98,28.62,28.7,28.69,28.65,2559,0.73,95,2294,89.64
BRNL, EQ, 16-Dec-2022,45.45,45.45,46.35,43.25,43.25,43.9,44.67,152145,67.96,1398,86330,56.74
BROOKS, EQ, 16-Dec-2022,117.7,117.7,119,115,115.85,115.5,116.71,26188,30.56,219,23134,88.34
BSE, EQ, 16-Dec-2022,580.65,579,595,576.2,589.4,591.15,590.68,1264878,7471.41,25824,538485,42.57
BSHSL, BE, 16-Dec-2022,186.65,195.95,195.95,177.5,195.55,195.65,190.64,266457,507.96,2699, -, -
BSL, BE, 16-Dec-2022,192.9,192.5,194.35,187.1,193,192.65,190.67,10729,20.46,164, -, -
BSLGOLDETF, EQ, 16-Dec-2022,48.53,48.98,49,48.41,48.77,48.76,48.75,15543,7.58,166,10495,67.52
BSLNIFTY, EQ, 16-Dec-2022,20.71,21.12,21.45,20.55,20.6,20.58,20.65,39839,8.23,744,26266,65.93
BSLSENETFG, EQ, 16-Dec-2022,59.88,60.59,60.6,58.75,59.41,59.24,59.43,299,0.18,65,167,55.85
BSOFT, EQ, 16-Dec-2022,303.95,300,307.85,297.75,303,302.55,303.38,2021663,6133.41,31958,429135,21.23
BTML, SM, 16-Dec-2022,96.85,99.9,101.65,97.6,101.65,101.65,101.01,378000,381.82,53,258000,68.25
BURNPUR, EQ, 16-Dec-2022,5.95,5.95,6.15,5.85,5.95,5.95,5.98,292807,17.5,484,137652,47.01
BUTTERFLY, EQ, 16-Dec-2022,1565.85,1565,1579.95,1535.5,1555.5,1562,1559.78,2345,36.58,535,919,39.19
BVCL, EQ, 16-Dec-2022,24.6,24.75,25.6,24.7,25.35,25.2,25.13,11981,3.01,111,6572,54.85
BYKE, EQ, 16-Dec-2022,46.75,46.75,47.55,45.05,45.1,45.6,46.14,67136,30.98,1054,41128,61.26
CADSYS, SM, 16-Dec-2022,37.55,35.7,38.7,35.7,38.7,38.7,37.2,4000,1.49,2,4000,100
CALSOFT, EQ, 16-Dec-2022,20.8,21,21.05,20.5,20.5,20.55,20.69,21233,4.39,210,12651,59.58
CAMLINFINE, EQ, 16-Dec-2022,141.95,139.1,145.75,139.1,141.95,141.35,143.47,442737,635.21,5431,215981,48.78
CAMPUS, EQ, 16-Dec-2022,430.95,431.65,433.8,424.4,426.6,426,428.62,406542,1742.52,16812,172682,42.48
CAMS, EQ, 16-Dec-2022,2178.25,2175,2249.5,2172.1,2209.85,2207.75,2213.78,234243,5185.62,30030,152540,65.12
CANBK, EQ, 16-Dec-2022,320.5,320,322.1,309.65,311,311,314.78,10352375,32586.74,83393,2447733,23.64
CANFINHOME, EQ, 16-Dec-2022,538.6,538.8,542.95,521,522.65,524.3,530.2,740455,3925.89,18014,290492,39.23
CANTABIL, EQ, 16-Dec-2022,1248.95,1259.8,1300,1230,1290,1272.55,1248.14,33285,415.44,2480,16350,49.12
CAPACITE, EQ, 16-Dec-2022,143.5,142.05,155.55,142.05,147.75,147.9,147.54,1007078,1485.8,10770,627835,62.34
CAPLIPOINT, EQ, 16-Dec-2022,739.05,736.3,742.9,723.85,728,726.85,728.78,26396,192.37,2457,15364,58.21
CAPTRUST, EQ, 16-Dec-2022,88.15,89,89,83.85,86.5,85.6,86.21,12242,10.55,304,7910,64.61
CARBORUNIV, EQ, 16-Dec-2022,879.75,879.75,905,870.2,888,885.95,893.11,244165,2180.67,12649,139468,57.12
CAREERP, EQ, 16-Dec-2022,150,151.5,151.5,145.05,146.95,146,148.07,41105,60.87,1528,20992,51.07
CARERATING, EQ, 16-Dec-2022,595.2,597,597,575.9,592.5,588.05,587.82,89489,526.03,4612,39722,44.39
CARTRADE, EQ, 16-Dec-2022,511.8,510.1,510.1,500.4,506,505.8,505.01,40443,204.24,3788,18166,44.92
CARYSIL, EQ, 16-Dec-2022,497.4,503,506,497.05,500,498.1,500.21,25216,126.13,2274,14553,57.71
CASTROLIND, EQ, 16-Dec-2022,130.55,130.05,131.8,128.6,129.9,129.35,129.69,528931,685.97,9500,306813,58.01
CCHHL, EQ, 16-Dec-2022,7.65,7.75,7.85,7.65,7.65,7.7,7.75,116051,9,152,98653,85.01
CCL, EQ, 16-Dec-2022,522.35,522,526.35,508.6,511.5,510.2,516,94063,485.37,8222,43084,45.8
CDSL, EQ, 16-Dec-2022,1192.1,1190.1,1213.8,1190,1203.5,1202.25,1204.58,282251,3399.95,21511,143353,50.79
CEATLTD, EQ, 16-Dec-2022,1888.8,1865.45,1878.85,1807.15,1810,1822.25,1842.21,122898,2264.03,11079,40315,32.8
CELEBRITY, EQ, 16-Dec-2022,18.8,19.05,20,18.85,18.85,18.95,19.3,144911,27.96,464,87310,60.25
CENTENKA, EQ, 16-Dec-2022,427.5,428,429.9,421.8,421.9,422.45,424.27,31521,133.73,2106,19220,60.98
CENTEXT, EQ, 16-Dec-2022,10.2,10.4,10.45,10.15,10.25,10.25,10.26,87239,8.95,417,57019,65.36
CENTRALBK, EQ, 16-Dec-2022,39.4,38.95,40.65,37.1,37.25,37.35,38.52,51023885,19653.57,65411,12159494,23.83
CENTRUM, EQ, 16-Dec-2022,24.7,24.75,25.25,23.9,24.5,24.45,24.55,299453,73.53,1179,188153,62.83
CENTUM, EQ, 16-Dec-2022,621.05,630.35,630.35,602.7,616.3,620.1,619.72,19571,121.29,1699,10687,54.61
CENTURYPLY, EQ, 16-Dec-2022,565.1,560,565.45,534,538.5,538.8,544.44,169320,921.85,13968,106681,63.01
CENTURYTEX, EQ, 16-Dec-2022,765.75,761,777,757.05,758.95,759.35,764.22,109217,834.66,5024,44212,40.48
CERA, EQ, 16-Dec-2022,5354.9,5340,5364.25,5299.95,5340,5341.05,5340.66,5122,273.55,1153,3414,66.65
CEREBRAINT, EQ, 16-Dec-2022,17.05,15.35,15.35,15.35,15.35,15.35,15.35,1098323,168.59,2083,1098323,100
CESC, EQ, 16-Dec-2022,81.2,81.75,83.2,79.8,80.05,80.25,81.22,5564057,4519.11,24778,2252355,40.48
CGCL, EQ, 16-Dec-2022,748.9,748,751.4,742.2,742.2,747.45,749.34,86688,649.59,1880,5834,6.73
CGPOWER, EQ, 16-Dec-2022,279,279.45,279.8,274.5,277.7,278.3,276.99,888448,2460.92,26433,499546,56.23
CHALET, EQ, 16-Dec-2022,359.35,359,360.5,352.05,353,354.55,355.56,28130,100.02,2090,11711,41.63
CHAMBLFERT, EQ, 16-Dec-2022,314.05,313.75,319.9,311.25,315.1,315.25,315.8,4088583,12911.68,50253,784325,19.18
CHEMBOND, EQ, 16-Dec-2022,265.5,265.55,268.4,255.1,255.15,256.1,261.06,39567,103.3,1832,19993,50.53
CHEMCON, EQ, 16-Dec-2022,297.3,298,300.85,294.5,296.85,295.9,297.04,62753,186.4,3887,20534,32.72
CHEMFAB, EQ, 16-Dec-2022,305.5,304,306,300,300.05,300.35,302.87,7808,23.65,473,4834,61.91
CHEMPLASTS, EQ, 16-Dec-2022,477.95,475.6,479.9,458.15,460,461.7,466.14,116250,541.89,4536,60349,51.91
CHENNPETRO, EQ, 16-Dec-2022,222.9,226.55,229.6,219.85,220.5,221.3,224.61,1316343,2956.66,15836,366248,27.82
CHEVIOT, EQ, 16-Dec-2022,1184.55,1188.95,1221,1181,1191.9,1192.55,1198.42,1569,18.8,423,720,45.89
CHOICEIN, EQ, 16-Dec-2022,251.75,252.05,256.35,249.3,251.25,253.4,252.26,32315,81.52,797,10220,31.63
CHOLAFIN, EQ, 16-Dec-2022,747.6,744.15,747,723,730,729.85,731.06,1052542,7694.68,35486,559460,53.15
CHOLAHLDNG, EQ, 16-Dec-2022,599.4,598.25,603.7,583.25,592,598.25,594.13,50886,302.33,3409,25445,50
CIGNITITEC, EQ, 16-Dec-2022,552.2,552.95,554.7,544,550,548.85,548.26,143103,784.58,1962,113891,79.59
CINELINE, EQ, 16-Dec-2022,111.65,112,114.5,111.55,113,112.5,112.84,35118,39.63,962,19804,56.39
CINEVISTA, EQ, 16-Dec-2022,12.9,13.1,13.15,12.7,12.85,12.95,12.93,18965,2.45,177,12384,65.3
CIPLA, EQ, 16-Dec-2022,1101.8,1096.3,1108,1086.1,1090.35,1089.4,1095.11,1309491,14340.4,38338,783775,59.85
CLEAN, EQ, 16-Dec-2022,1519.95,1520.95,1536.95,1508.05,1517.7,1515.9,1519.84,38440,584.23,5009,19584,50.95
CLEDUCATE, EQ, 16-Dec-2022,152.35,82,83,77.4,81.35,80.95,80.27,263956,211.89,3776,116529,44.15
CLNINDIA, EQ, 16-Dec-2022,385.85,385.8,388.9,382,388.9,386.1,384.26,21248,81.65,3629,13280,62.5
CLOUD, SM, 16-Dec-2022,940.8,975,987.8,905,987.8,986.65,979.74,204000,1998.66,132,83000,40.69
CLSEL, EQ, 16-Dec-2022,118.45,120,120,116.05,117,116.65,117.28,74059,86.86,1873,40404,54.56
CMICABLES, EQ, 16-Dec-2022,19.3,19.4,19.4,19.05,19.3,19.15,19.14,50066,9.58,269,37402,74.71
CMMIPL, SM, 16-Dec-2022,8.4,8.45,8.45,8,8,8,8.07,60000,4.84,17,57000,95
CMRSL, SM, 16-Dec-2022,255,250,250,245,245,245,247.5,1600,3.96,2,1600,100
CMSINFO, EQ, 16-Dec-2022,317.35,315.05,322,312,313.6,313.4,315.47,148749,469.26,6709,78881,53.03
COALINDIA, EQ, 16-Dec-2022,228.2,228,229.9,223.3,224.6,224.65,225.53,7757065,17494.5,69929,4128168,53.22
COASTCORP, EQ, 16-Dec-2022,261.6,261,261.6,254.1,255.35,255.95,256.36,18525,47.49,833,11862,64.03
COASTPP, E1, 16-Dec-2022,85.7,83.45,91.85,80,80,81.2,82.37,2880,2.37,85,1958,67.99
COCHINSHIP, EQ, 16-Dec-2022,615.4,615,622.45,609.2,615.5,613.8,616.63,1034104,6376.57,24410,257438,24.89
COFFEEDAY, EQ, 16-Dec-2022,50.75,50.3,50.75,49.55,50.15,50,50.15,1360957,682.45,5117,540193,39.69
COFORGE, EQ, 16-Dec-2022,3875.25,3835,3970.7,3800.1,3948,3952.6,3908.84,450739,17618.65,33782,143022,31.73
COLPAL, EQ, 16-Dec-2022,1558.95,1558.95,1584.9,1542.6,1580.4,1581.8,1573.77,578851,9109.77,27047,269050,46.48
COMPINFO, EQ, 16-Dec-2022,24,24.1,24.65,23,23.15,23.25,23.58,772418,182.1,2733,333396,43.16
COMPUSOFT, EQ, 16-Dec-2022,21.6,21.35,21.8,21.35,21.7,21.6,21.61,45748,9.89,303,32017,69.99
CONCOR, EQ, 16-Dec-2022,765.55,762,762.7,735,740.55,741.3,744.41,2097103,15611.08,49155,1133175,54.04
CONFIPET, EQ, 16-Dec-2022,75.85,75.75,78.3,74.2,77.35,77,76.63,1264767,969.19,7633,659874,52.17
CONSOFINVT, EQ, 16-Dec-2022,134.15,134.5,136.65,126.35,130,129.8,131.52,4076,5.36,169,3421,83.93
CONSUMBEES, EQ, 16-Dec-2022,85,85.44,85.44,83.85,84,83.93,84.18,34246,28.83,610,25037,73.11
CONTI, SM, 16-Dec-2022,17,17.85,17.85,17.85,17.85,17.85,17.85,6666,1.19,2,6666,100
CONTROLPR, EQ, 16-Dec-2022,419.1,423,423,410.25,414,411.9,414.54,7717,31.99,635,5906,76.53
COOLCAPS, SM, 16-Dec-2022,250.85,251.7,254.95,245,250,252,249.4,9000,22.45,12,6750,75
CORALFINAC, EQ, 16-Dec-2022,35.4,35.95,35.95,34.8,35.3,35.35,35.25,33221,11.71,414,18421,55.45
CORDSCABLE, EQ, 16-Dec-2022,66.75,66.7,67.8,65.55,66.05,66,66.29,45785,30.35,673,29993,65.51
COROMANDEL, EQ, 16-Dec-2022,965.85,966.85,970.4,935.15,939.5,942.95,948.92,684603,6496.31,35819,289858,42.34
COSMOFIRST, EQ, 16-Dec-2022,725.35,718.8,754.35,700.8,730.05,729.85,727.63,161967,1178.53,9534,66154,40.84
COUNCODOS, BE, 16-Dec-2022,5.05,4.85,5.3,4.85,5.3,5.3,5.18,126653,6.56,209, -, -
CPSEETF, EQ, 16-Dec-2022,38.87,39.57,39.57,38.3,38.6,38.36,38.54,301526,116.2,3144,197190,65.4
CRAFTSMAN, EQ, 16-Dec-2022,3328.8,3353.9,3360.15,3255,3279.9,3273.75,3300.29,22335,737.12,7469,7335,32.84
CREATIVE, EQ, 16-Dec-2022,613.5,614,615,591.4,605,601.5,602.19,22723,136.84,483,18024,79.32
CREDITACC, EQ, 16-Dec-2022,909.95,909,909,870.65,876.4,879.05,882.79,175942,1553.2,11328,103334,58.73
CREDITACC, N1, 16-Dec-2022,1006,1002,1002,1002,1002,1002,1002,10,0.1,1,10,100
CREDITACC, N2, 16-Dec-2022,1001.1,1015,1015,1015,1015,1015,1015,33,0.33,1,33,100
CREDITACC, N5, 16-Dec-2022,1026,1024,1024,1024,1024,1024,1024,50,0.51,3,50,100
CREST, EQ, 16-Dec-2022,185.15,184.5,189.95,183,189,188.55,187.4,20982,39.32,413,15241,72.64
CRISIL, EQ, 16-Dec-2022,2828.9,2854.9,2856.5,2811,2821.5,2829.85,2827.83,18476,522.47,3969,9301,50.34
CROMPTON, EQ, 16-Dec-2022,350.05,349,353.9,345.8,347,346.9,349.95,725275,2538.1,19479,291659,40.21
CROWN, BE, 16-Dec-2022,39.05,40,40.5,38.1,40.5,40.25,39.79,6794,2.7,111, -, -
CSBBANK, EQ, 16-Dec-2022,265.4,264.85,268.1,250.35,256.5,254.1,260.35,871217,2268.21,13366,240658,27.62
CSLFINANCE, EQ, 16-Dec-2022,245.05,245.8,248,241.2,241.2,242.65,244.31,5037,12.31,151,3814,75.72
CTE, EQ, 16-Dec-2022,58.55,59.05,60,58.05,59.95,59.2,59.05,16468,9.72,303,10633,64.57
CUB, EQ, 16-Dec-2022,197.6,195.5,198.35,189.55,190.5,190.2,193.31,3732999,7216.25,35239,982952,26.33
CUBEXTUB, EQ, 16-Dec-2022,44.5,44,45.7,40.5,40.5,41.25,42.38,149482,63.35,1211,92508,61.89
CUMMINSIND, EQ, 16-Dec-2022,1447.35,1441.1,1453.65,1419.05,1419.8,1424.8,1432.67,570002,8166.23,31616,347205,60.91
